Unnamed: 0,timestamp,cell_id,latency_ms,packet_loss_rate_percent,load_percent,active_users,spectrum_mhz,source_cell_id,target_cell_id,handover_attempts,handover_failures,rsrp_dBm,rsrq_dB,sinr_dB,spectrum_utilization_percent,congestion_level_percent,year,month,week,daily,hour,dayofweek,lag_1,lag_3,sin_day_of_week,cos_day_of_week,band_Band1,band_Band2,band_Band3,issue_description_Equipment failure,issue_description_Network instability,issue_description_Overload,issue_description_Signal loss,traffic_mbps,model_prediction,available_capacity,Calculated_total_capacity(Mbps),Capacity_Allocated(Mbps)
85,1/4/2024 13:00,Cell7,132,2.171138885,66.28293649,4508,56,Cell67,Cell60,6,7,-114,-0.309016619,21.09081474,40.42253176,79.34478397,2024,1,1,4,13,3,203.8810476,101.7259148,0.433883739,-0.900968868,0,0,1,0,0,0,1,229.047943,225.70358,6622761.798,2573.618637,1801.328757
86,1/4/2024 14:00,Cell42,176,0.622577344,58.76074628,3843,55,Cell20,Cell38,18,4,-87,-13.03278826,14.32288792,65.27109234,99.18443277,2024,1,1,4,14,3,235.9845626,232.1657871,0.433883739,-0.900968868,0,0,1,1,0,0,0,203.5426079,196.2047,13633699.69,3712.346258,2570.770376
87,1/4/2024 15:00,Cell36,187,4.699916427,64.13970086,3675,46,Cell65,Cell30,4,6,-70,-14.91092812,26.24507895,16.00255535,84.72665296,2024,1,1,4,15,3,135.0784032,79.76648664,0.433883739,-0.900968868,0,0,1,0,0,1,0,208.6924206,200.57397,914541.4696,947.2568567,675.824117
88,1/4/2024 16:00,Cell27,40,2.726310636,66.10618142,3857,16,Cell33,Cell2,3,3,-110,-6.633677153,31.3712971,26.73568794,23.83769365,2024,1,1,4,16,3,169.4007705,82.12769216,0.433883739,-0.900968868,0,1,0,0,0,1,0,208.5924165,207.54182,2833358.282,1675.552368,1183.699677
89,1/4/2024 17:00,Cell58,171,3.076470595,88.06957409,1005,44,Cell10,Cell20,20,9,-83,-3.139568085,28.07171265,93.80945145,18.49634991,2024,1,1,4,17,3,121.3082797,138.9278971,0.433883739,-0.900968868,0,1,0,1,0,0,0,192.7042345,184.83917,65048275.29,8080.879409,5634.75711
90,1/4/2024 18:00,Cell46,173,4.667057148,43.37839845,2700,38,Cell67,Cell44,17,1,-79,-19.44201652,37.1866524,92.97473853,23.4516957,2024,1,1,4,18,3,94.09263867,207.1822678,0.433883739,-0.900968868,1,0,0,1,0,0,0,142.4410347,131.96632,15106310.89,3897.742117,2712.959787
91,1/4/2024 19:00,Cell66,28,4.657918282,42.87374518,231,11,Cell55,Cell80,4,5,-114,-19.13315764,17.67928397,43.81055253,23.63634858,2024,1,1,4,19,3,106.5571013,174.3380209,0.433883739,-0.900968868,0,1,0,1,0,0,0,92.53115692,90.55322,3190094.407,1792.638168,1245.687013
92,1/4/2024 20:00,Cell25,167,2.860473034,33.43310926,3653,57,Cell32,Cell68,6,4,-75,-8.374549076,32.65743252,33.0538319,51.73356801,2024,1,1,4,20,3,133.5636409,173.6038384,0.433883739,-0.900968868,1,0,0,0,1,0,0,141.4245093,136.82254,1130610.03,1039.605432,761.2763421
93,1/4/2024 21:00,Cell73,55,1.488057124,69.49192793,4586,43,Cell45,Cell77,12,7,-76,-17.3910849,39.16903835,87.75869176,53.80593239,2024,1,1,4,21,3,190.5248664,181.1986786,0.433883739,-0.900968868,0,0,1,0,1,0,0,234.8383827,229.74084,34753069.57,5942.270063,4093.915026
94,1/4/2024 22:00,Cell27,55,4.98556817,62.94253085,2133,44,Cell59,Cell78,15,7,-118,-7.417388699,15.53697482,84.76928539,85.01258581,2024,1,1,4,22,3,208.5924165,148.9373335,0.433883739,-0.900968868,1,0,0,1,0,0,0,172.5245933,167.1664,27283772.48,5188.881545,3680.685437
95,1/4/2024 23:00,Cell1,92,3.40408545,36.67435223,3836,40,Cell31,Cell9,10,0,-64,-8.681136513,-9.271261758,98.15580727,28.98191184,2024,1,1,4,23,3,207.8052987,159.7400392,0.433883739,-0.900968868,1,0,0,0,0,1,0,141.8125901,152.14813,11735556.65,3465.97049,2370.155684
96,1/5/2024 0:00,Cell87,169,2.042183384,51.87233611,1690,21,Cell85,Cell14,2,10,-91,-3.971733627,6.324486,45.07584657,24.17866101,2024,1,1,5,0,4,122.9697216,122.1449325,-0.433883739,-0.900968868,1,0,0,0,0,1,0,133.2551212,135.97147,5181303.699,2242.241281,1617.538942
97,1/5/2024 1:00,Cell74,20,2.799184014,40.71979232,1223,10,Cell88,Cell11,3,7,-69,-4.055163202,16.88102738,79.70881792,31.76222133,2024,1,1,5,1,4,178.7487174,183.1261489,-0.433883739,-0.900968868,0,0,1,0,0,0,1,113.6967884,104.858185,9908650.801,3126.297901,2218.616325
98,1/5/2024 2:00,Cell42,88,2.079170251,49.88890442,4970,56,Cell88,Cell10,16,2,-67,-3.351064374,24.0228949,66.06169312,5.257964923,2024,1,1,5,2,4,203.5426079,172.4373471,-0.433883739,-0.900968868,0,1,0,0,0,0,1,200.9785099,198.96643,10147790.34,3180.794897,2233.232092
99,1/5/2024 3:00,Cell52,56,4.441525761,87.07585016,2203,38,Cell52,Cell94,8,1,-73,-1.314868271,19.60646091,18.86747236,7.169208257,2024,1,1,5,3,4,129.3422234,157.1315919,-0.433883739,-0.900968868,1,0,0,0,1,0,0,214.7821943,210.43045,2352688.983,1537.957873,1070.824056
100,1/5/2024 4:00,Cell25,91,2.412496874,70.99913033,897,10,Cell10,Cell71,18,10,-88,-8.19506594,22.39612967,77.16290303,30.70893236,2024,1,1,5,4,4,141.4245093,177.4332142,-0.433883739,-0.900968868,0,1,0,0,0,1,0,166.9474337,157.70837,28131507.41,5331.336976,3693.642941
101,1/5/2024 5:00,Cell54,126,4.11764188,30.45414605,1869,10,Cell6,Cell57,12,9,-101,-17.10428506,26.13030778,29.08096022,74.57810808,2024,1,1,5,5,4,209.6027052,203.0637091,-0.433883739,-0.900968868,0,0,1,1,0,0,0,93.26913781,96.71844,806084.8451,827.1007034,682.2136522
102,1/5/2024 6:00,Cell67,115,4.200881489,45.15048443,151,24,Cell92,Cell6,11,3,-116,-1.707684915,14.82929433,32.61185727,57.20135625,2024,1,1,5,6,4,163.2881565,137.6596306,-0.433883739,-0.900968868,0,1,0,0,1,0,0,91.50496614,92.5408,1990357.796,1395.678812,998.2600902
103,1/5/2024 7:00,Cell6,160,4.121661689,30.62169282,1351,12,Cell1,Cell17,16,9,-104,-0.069214398,31.40225839,91.73919531,22.17958957,2024,1,1,5,7,4,242.7577069,122.2491515,-0.433883739,-0.900968868,1,0,0,0,0,0,1,83.78848108,86.63179,7342713.814,2687.848571,1912.272784
104,1/5/2024 8:00,Cell58,103,3.610943062,72.89210993,171,23,Cell46,Cell13,12,7,-119,-19.23070277,23.28477113,44.9909178,76.76012469,2024,1,1,5,8,4,192.7042345,166.4666196,-0.433883739,-0.900968868,0,1,0,1,0,0,0,156.6312183,145.66881,9923031.787,3162.599899,2196.332914
105,1/5/2024 9:00,Cell70,62,4.274388584,58.16530812,1429,19,Cell74,Cell59,20,4,-97,-7.959928492,28.79272656,84.5797561,41.43510453,2024,1,1,5,9,4,177.164991,107.0416955,-0.433883739,-0.900968868,0,0,1,0,0,0,1,149.47639,142.07123,22917477.56,4777.862511,3357.617399
106,1/5/2024 10:00,Cell53,56,1.936147898,89.64112151,4857,12,Cell30,Cell47,10,10,-70,-12.51583141,23.05025674,43.82435134,84.05976502,2024,1,1,5,10,4,210.3062485,117.9193171,-0.433883739,-0.900968868,0,0,1,0,0,0,1,275.6267559,268.4912,14119231.71,3795.99853,2603.652799
107,1/5/2024 11:00,Cell66,44,0.573316031,74.01499566,3433,29,Cell79,Cell4,9,6,-73,-13.92498435,-4.598679191,28.6277287,89.99678021,2024,1,1,5,11,4,92.53115692,149.5534384,-0.433883739,-0.900968868,0,1,0,1,0,0,0,225.336008,218.14551,4012493.359,2017.238491,1392.371484
108,1/5/2024 12:00,Cell58,168,4.212271022,61.07477656,3199,59,Cell78,Cell26,20,7,-77,-4.614521419,-2.248356846,27.68880795,80.36078764,2024,1,1,5,12,4,156.6312183,121.3082797,-0.433883739,-0.900968868,1,0,0,0,1,0,0,194.6784487,186.87328,2508358.302,1603.324174,1095.131502
109,1/5/2024 13:00,Cell82,188,2.490842078,78.28232569,1898,45,Cell63,Cell32,4,2,-120,-13.97231727,-1.50944087,47.89855071,97.8023236,2024,1,1,5,13,4,271.1672561,156.034701,-0.433883739,-0.900968868,1,0,0,0,0,0,1,198.7551519,187.44151,13774209.65,3624.429071,2660.266366
110,1/5/2024 14:00,Cell87,92,0.636880163,72.28821907,1359,36,Cell88,Cell56,16,6,-69,-17.00648458,-7.559325395,43.947438,36.83969018,2024,1,1,5,14,4,133.2551212,187.7357986,-0.433883739,-0.900968868,0,1,0,0,0,0,1,179.5963108,171.34338,9433800.519,3061.646369,2156.898468
111,1/5/2024 15:00,Cell2,189,0.576562611,44.62657066,692,58,Cell63,Cell67,20,6,-99,-15.14736297,0.936465715,34.14788313,0.406735854,2024,1,1,5,15,4,232.0954286,179.1482791,-0.433883739,-0.900968868,1,0,0,1,0,0,0,107.4810037,99.920845,2109077.376,1446.128465,1020.901115
112,1/5/2024 16:00,Cell76,61,0.79621197,61.81549649,99,45,Cell74,Cell11,0,8,-107,-9.252537859,18.00170708,42.59196663,4.596398933,2024,1,1,5,16,4,167.3374262,113.0200961,-0.433883739,-0.900968868,0,0,1,0,0,0,1,128.1752303,117.71293,6394538.767,2529.436101,1769.6344
113,1/5/2024 17:00,Cell22,21,3.754866298,63.35992349,3442,56,Cell90,Cell84,15,2,-55,-14.91635911,-7.005844466,22.78456589,92.14013157,2024,1,1,5,17,4,235.4289582,246.3158651,-0.433883739,-0.900968868,0,0,1,0,1,0,0,193.9755073,196.41455,1883424.811,1358.483862,970.4917404
114,1/5/2024 18:00,Cell37,155,3.554283367,57.07390192,3049,20,Cell1,Cell58,7,5,-54,-13.00997445,4.177069472,11.34278191,68.57675667,2024,1,1,5,18,4,246.5324459,227.7632088,-0.433883739,-0.900968868,0,0,1,0,1,0,0,170.5971991,174.21729,357336.4292,579.9601382,431.297746
115,1/5/2024 19:00,Cell20,115,1.019093401,40.75155737,1920,12,Cell20,Cell52,19,6,-81,-8.503546617,21.15635475,62.76608715,16.30456955,2024,1,1,5,19,4,140.406564,185.2388447,-0.433883739,-0.900968868,1,0,0,0,1,0,0,111.1082619,117.996185,6083909.503,2455.298157,1734.50896
116,1/5/2024 20:00,Cell24,80,4.234617091,43.4021431,427,33,Cell29,Cell29,16,8,-85,-6.158455434,-0.004762223,98.89424735,68.22263289,2024,1,1,5,20,4,180.8336844,196.9120055,-0.433883739,-0.900968868,1,0,0,1,0,0,0,101.3616856,89.594444,16887875.06,4150.925885,2847.921855
117,1/5/2024 21:00,Cell84,33,1.406473978,46.86284406,586,48,Cell34,Cell2,7,3,-63,-18.59919681,-0.121362046,34.12881423,92.41083046,2024,1,1,5,21,4,187.0794074,179.3347869,-0.433883739,-0.900968868,1,0,0,0,1,0,0,97.88894973,104.09189,2327861.688,1519.381641,1072.477867
118,1/5/2024 22:00,Cell65,132,3.964927917,30.61530896,2967,19,Cell66,Cell68,13,3,-82,-11.77039787,31.35285347,34.65492517,60.78705127,2024,1,1,5,22,4,95.445306,197.4793322,-0.433883739,-0.900968868,1,0,0,0,1,0,0,118.7776027,121.93904,1088244.663,996.7010072,764.2926603
119,1/5/2024 23:00,Cell65,96,2.444029539,85.01663353,3204,35,Cell66,Cell96,16,10,-84,-5.71056607,17.46246786,98.14339313,77.06379809,2024,1,1,5,23,4,118.7776027,142.5223555,-0.433883739,-0.900968868,1,0,0,0,1,0,0,228.8059513,232.43289,65620983.29,8161.66086,5628.105491
120,1/6/2024 0:00,Cell81,40,3.657743413,71.1657595,255,60,Cell2,Cell49,8,4,-107,-13.44288671,5.67956865,73.80261053,89.91579964,2024,1,1,6,0,5,199.3864915,171.4601434,-0.974927912,-0.222520934,0,0,1,0,1,0,0,146.524045,144.53725,26166107.41,5108.250461,3585.625906
121,1/6/2024 1:00,Cell1,171,1.906938315,71.37703895,1473,41,Cell72,Cell21,5,9,-57,-4.851019969,17.43988266,95.70289152,59.40467024,2024,1,1,6,1,5,141.8125901,176.3895907,-0.974927912,-0.222520934,0,0,1,0,0,0,1,168.5137544,169.74368,43221669.1,6664.909085,4539.472029
122,1/6/2024 2:00,Cell94,197,1.735702985,64.33983683,720,17,Cell54,Cell17,20,4,-95,-13.15095723,11.40552915,25.06703506,91.42829205,2024,1,1,6,2,5,155.9309908,176.3570597,-0.974927912,-0.222520934,1,0,0,0,0,1,0,149.6735506,144.08153,2284098.75,1524.402074,1048.850007
123,1/6/2024 3:00,Cell3,192,4.206797995,71.35864849,2000,56,Cell89,Cell77,1,0,-81,-4.814108006,37.54579722,17.1824896,82.74298251,2024,1,1,6,3,5,192.2871611,139.7942953,-0.974927912,-0.222520934,1,0,0,0,0,0,1,192.2808682,182.90341,1295860.497,1138.578097,796.6975215
124,1/6/2024 4:00,Cell46,83,0.176511273,88.91175299,3007,22,Cell18,Cell96,18,7,-114,-0.884112864,0.068517017,28.44325534,20.18508833,2024,1,1,6,4,5,142.4410347,174.8530985,-0.974927912,-0.222520934,0,1,0,0,1,0,0,246.7946015,245.7271,5631808.194,2412.584685,1634.042428
125,1/6/2024 5:00,Cell55,173,4.873684736,53.10962026,2627,12,Cell81,Cell3,12,7,-113,-9.916999297,23.21591899,72.40047272,25.1176724,2024,1,1,6,5,5,178.7495056,259.1343618,-0.974927912,-0.222520934,0,0,1,1,0,0,0,161.2066389,151.96571,13838404.13,3720.651519,2603.544794
126,1/6/2024 6:00,Cell75,179,3.240897791,72.75153521,4502,24,Cell30,Cell42,9,8,-116,-10.3448898,35.65357311,92.5226442,93.46739324,2024,1,1,6,6,5,156.7865045,188.9266542,-0.974927912,-0.222520934,0,0,1,0,1,0,0,245.1286014,237.44331,42960390.09,6566.890228,4579.378064
127,1/6/2024 7:00,Cell88,76,2.162416941,51.57174026,2289,30,Cell8,Cell48,9,2,-78,-10.31063574,26.08001891,12.12891289,62.44355093,2024,1,1,6,7,5,107.8934256,110.8077971,-0.974927912,-0.222520934,0,1,0,0,0,1,0,146.9379337,154.1274,322616.0917,562.8084921,401.2577411
128,1/6/2024 8:00,Cell86,138,3.140272656,81.25732792,4210,51,Cell42,Cell95,14,5,-85,-0.952729347,9.365737212,58.63362549,22.87255073,2024,1,1,6,8,5,187.7393797,194.5739052,-0.974927912,-0.222520934,0,1,0,0,0,1,0,247.1644047,241.88997,21821099.13,4625.52078,3302.281001
129,1/6/2024 9:00,Cell64,200,0.613704732,81.48171641,1731,38,Cell29,Cell31,4,10,-62,-16.81451135,27.31899778,13.45831009,8.220709723,2024,1,1,6,9,5,110.9265186,215.2969733,-0.974927912,-0.222520934,0,1,0,1,0,0,0,192.7204295,191.8162,992178.947,1002.66618,692.6784577
130,1/6/2024 10:00,Cell45,180,2.570262276,84.13598553,4901,56,Cell51,Cell1,19,9,-118,-5.194080917,1.61619848,94.83959043,96.90567349,2024,1,1,6,10,5,78.40494575,122.6101171,-0.974927912,-0.222520934,0,0,1,0,0,0,1,274.2516217,260.30072,61255859.7,7801.446832,5496.301227
131,1/6/2024 11:00,Cell26,71,4.925477617,30.32779945,2177,36,Cell83,Cell92,6,8,-59,-6.205310025,25.84934137,40.11146944,39.42286328,2024,1,1,6,11,5,119.7118329,75.66895239,-0.974927912,-0.222520934,0,0,1,0,0,1,0,97.78978133,104.37807,1389451.646,1147.053332,847.9258331
132,1/6/2024 12:00,Cell77,114,1.176347189,47.8914867,1580,39,Cell24,Cell87,12,3,-99,-7.351174789,29.32505439,81.4832848,56.70795406,2024,1,1,6,12,5,167.5224529,161.9313974,-0.974927912,-0.222520934,0,0,1,1,0,0,0,129.5927229,128.21416,14374775.09,3773.980879,2666.241003
133,1/6/2024 13:00,Cell65,165,3.611390495,38.03546107,3226,23,Cell82,Cell69,19,8,-99,-5.211820123,8.795929979,28.24739941,87.80653107,2024,1,1,6,13,5,228.8059513,95.445306,-0.974927912,-0.222520934,1,0,0,0,1,0,0,146.5800045,142.48512,997439.483,1009.12,691.8975325
134,1/6/2024 14:00,Cell24,182,2.174856879,57.23917187,993,50,Cell10,Cell1,20,5,-83,-13.6137922,17.75007321,46.15089043,11.39722266,2024,1,1,6,14,5,101.3616856,219.7214859,-0.974927912,-0.222520934,0,0,1,1,0,0,0,136.2463187,130.49998,6365583.683,2539.248687,1754.813776
135,1/6/2024 15:00,Cell74,159,3.262290742,59.72697856,1996,24,Cell16,Cell80,10,3,-71,-1.439514623,18.22356135,72.3288726,42.78565396,2024,1,1,6,15,5,113.6967884,114.6970282,-0.974927912,-0.222520934,0,0,1,0,0,0,1,150.9494615,155.36623,17130225.23,4188.929172,2862.583053
136,1/6/2024 16:00,Cell35,198,1.024436143,45.35424257,4590,55,Cell50,Cell75,20,5,-68,-1.843846335,17.80253805,73.81932958,14.53910996,2024,1,1,6,16,5,258.1568922,143.8713845,-0.974927912,-0.222520934,1,0,0,1,0,0,0,184.7374227,182.15495,10500055.32,3229.846208,2275.662137
137,1/6/2024 17:00,Cell24,108,2.352324913,73.40678952,1852,56,Cell41,Cell36,1,5,-117,-15.39040246,0.016729957,89.45501022,97.08068617,2024,1,1,6,17,5,136.2463187,180.8336844,-0.974927912,-0.222520934,1,0,0,0,1,0,0,189.1951655,181.1866,41421476.03,6404.743307,4527.118704
138,1/6/2024 18:00,Cell28,29,4.900463569,46.18618303,81,55,Cell54,Cell80,20,3,-100,-9.712812464,21.56984623,77.12038598,99.19219662,2024,1,1,6,18,5,275.9023787,162.8471033,-0.974927912,-0.222520934,0,1,0,0,0,0,1,87.74892924,87.863716,11819700.88,3439.589693,2405.458602
139,1/6/2024 19:00,Cell100,71,0.976435755,81.23348252,3850,51,Cell44,Cell59,14,9,-101,-13.72830358,10.3143794,41.3748528,9.438593115,2024,1,1,6,19,5,225.72083,86.29753452,-0.974927912,-0.222520934,1,0,0,0,1,0,0,244.2060222,234.94933,10209744.92,3239.415046,2206.207399
140,1/6/2024 20:00,Cell80,53,3.182225139,40.65956209,3012,53,Cell60,Cell61,14,4,-96,-4.184497155,-3.328150884,45.7778314,55.82579093,2024,1,1,6,20,5,228.0259177,106.4912425,-0.974927912,-0.222520934,0,0,1,0,1,0,0,149.1306783,137.21439,3035131.078,1775.869184,1196.367262
141,1/6/2024 21:00,Cell16,134,2.877988744,52.03411769,2716,23,Cell69,Cell76,18,0,-76,-1.99413522,-7.224122656,66.76373785,57.28403568,2024,1,1,6,21,5,191.9763107,197.4107583,-0.974927912,-0.222520934,0,0,1,0,0,1,0,168.1174053,158.1871,11386715.18,3356.194337,2374.922256
142,1/6/2024 22:00,Cell59,186,2.825257931,67.33426551,1455,34,Cell79,Cell94,4,8,-57,-9.300873309,31.17410131,54.77012359,29.72425953,2024,1,1,6,22,5,194.542053,187.3687902,-0.974927912,-0.222520934,0,1,0,0,0,0,1,161.9697163,161.80103,12813458.45,3566.801654,2514.695737
143,1/6/2024 23:00,Cell81,155,3.075616448,66.32010423,1197,36,Cell23,Cell4,16,10,-60,-13.58740712,27.95610806,29.88649767,18.30710379,2024,1,1,6,23,5,146.524045,142.8874861,-0.974927912,-0.222520934,1,0,0,0,1,0,0,147.0834561,152.7527,3553988.605,1886.869039,1318.476255
144,1/7/2024 0:00,Cell54,144,2.511189868,34.68174672,3112,56,Cell95,Cell49,7,10,-68,-7.091477047,36.57007751,52.30176037,83.53767076,2024,1,1,7,0,6,93.26913781,194.2498321,-0.781831482,0.623489802,0,0,1,0,0,1,0,129.9850734,130.942,2982472.401,1727.932899,1208.224394
145,1/7/2024 1:00,Cell79,176,0.084653751,80.77551673,2916,53,Cell94,Cell41,15,6,-53,-17.15136146,13.8981457,56.23236429,81.36917786,2024,1,1,7,1,6,144.8022632,104.8165324,-0.781831482,0.623489802,0,0,1,0,1,0,0,223.0755903,211.9998,19503360.27,4406.190401,3098.448081
146,1/7/2024 2:00,Cell16,169,4.500484057,65.88389601,1311,11,Cell71,Cell60,14,4,-65,-9.823033864,20.68239654,59.50809233,71.59092063,2024,1,1,7,2,6,168.1174053,139.8640669,-0.781831482,0.623489802,0,0,1,0,1,0,0,165.8150928,156.9315,14582262.21,3796.232978,2688.871733
147,1/7/2024 3:00,Cell15,62,4.134894137,82.19157292,560,60,Cell20,Cell72,17,4,-63,-4.827228645,-6.826601354,20.83610806,91.16019731,2024,1,1,7,3,6,119.4960463,164.1021539,-0.781831482,0.623489802,0,0,1,0,0,0,1,184.3452617,174.56615,2525626.22,1610.524814,1097.740524
148,1/7/2024 4:00,Cell98,196,0.870838405,82.05813469,2104,26,Cell39,Cell72,17,5,-84,-14.7443014,5.050697292,36.15754312,64.02742527,2024,1,1,7,4,6,142.443067,162.0954838,-0.781831482,0.623489802,1,0,0,0,1,0,0,214.3877851,201.4261,8095888.116,2849.804866,1988.599904
149,1/7/2024 5:00,Cell11,48,2.066365887,62.75512142,2053,24,Cell3,Cell21,14,10,-116,-12.16124478,27.56325094,96.75096806,63.12242695,2024,1,1,7,5,6,151.7999025,182.681611,-0.781831482,0.623489802,0,1,0,1,0,0,0,169.7294383,163.17754,34768659.18,5913.112659,4115.947528
150,1/7/2024 6:00,Cell65,125,3.852744903,84.64688744,1598,36,Cell3,Cell40,9,7,-103,-6.913344127,3.803553668,93.3759949,27.96688481,2024,1,1,7,6,6,146.5800045,118.7776027,-0.781831482,0.623489802,1,0,0,1,0,0,0,204.9042357,199.05983,60176378.62,7726.964447,5451.489433
151,1/7/2024 7:00,Cell79,139,4.900311577,80.90446793,944,19,Cell31,Cell72,4,10,-88,-0.80663555,-4.387703137,28.10895775,59.47860592,2024,1,1,7,7,6,223.0755903,188.2820134,-0.781831482,0.623489802,0,1,0,0,1,0,0,170.736612,176.46492,4553139.657,2166.126845,1471.380943
152,1/7/2024 8:00,Cell90,100,4.755685232,87.48737667,578,52,Cell7,Cell93,15,2,-108,-18.41237524,-6.895685243,55.98177588,2.78749422,2024,1,1,7,8,6,210.3346321,230.2405838,-0.781831482,0.623489802,0,1,0,1,0,0,0,183.8093782,184.84756,22499620.44,4755.229561,3312.087063
153,1/7/2024 9:00,Cell68,50,4.496795998,81.02990391,914,55,Cell1,Cell79,20,7,-88,-16.88812176,12.66417578,31.0736682,53.90275355,2024,1,1,7,9,6,196.4598156,238.8387761,-0.781831482,0.623489802,1,0,0,0,0,0,1,188.4769325,176.67752,5767464.393,2406.792777,1677.429447
154,1/7/2024 10:00,Cell43,200,0.791869486,79.27223106,161,18,Cell56,Cell78,11,2,-81,-17.44096577,33.74089355,85.02315933,41.5394452,2024,1,1,7,10,6,182.6054118,186.8994225,-0.781831482,0.623489802,0,0,1,1,0,0,0,165.5568154,162.64433,43482342.28,6576.680142,4628.116153
155,1/7/2024 11:00,Cell69,181,4.57237553,58.16162884,774,12,Cell27,Cell74,16,9,-55,-15.58763912,8.467587219,61.62912812,20.60296464,2024,1,1,7,11,6,237.8806957,81.75301546,-0.781831482,0.623489802,0,0,1,0,1,0,0,131.1616727,132.10736,11814771.44,3465.659719,2386.368161
156,1/7/2024 12:00,Cell99,147,4.392224565,42.72186362,56,33,Cell65,Cell91,11,4,-109,-18.78779904,23.3488902,85.58365487,22.82265517,2024,1,1,7,12,6,242.6492988,133.6534584,-0.781831482,0.623489802,0,1,0,0,0,1,0,78.64877554,88.02208,12540003.54,3528.987713,2487.399558
157,1/7/2024 13:00,Cell13,57,1.884749556,84.64252398,1189,10,Cell70,Cell40,0,10,-74,-12.75714868,11.54341443,45.82107999,59.71456898,2024,1,1,7,13,6,188.8925031,149.5956965,-0.781831482,0.623489802,0,1,0,1,0,0,0,187.9913813,191.6235,13959249.57,3748.948258,2606.457604
158,1/7/2024 14:00,Cell10,120,1.972612973,73.35295119,4044,47,Cell84,Cell27,10,4,-73,-14.38762413,29.30993323,41.96376792,72.90370933,2024,1,1,7,14,6,143.1751205,200.1094717,-0.781831482,0.623489802,1,0,0,0,0,1,0,228.6843527,230.07932,8687435.166,2963.849501,2051.792648
159,1/7/2024 15:00,Cell75,151,2.29954461,46.90487185,545,15,Cell39,Cell42,7,1,-98,-16.03754707,30.16496012,49.9758644,70.17156254,2024,1,1,7,15,6,245.1286014,240.6993329,-0.781831482,0.623489802,0,1,0,0,0,1,0,112.659774,103.81785,4970983.302,2248.230779,1547.745162
160,1/7/2024 16:00,Cell82,149,3.280878155,50.45974337,2980,14,Cell3,Cell99,4,0,-81,-14.85152808,37.32943983,53.09202537,37.75841954,2024,1,1,7,16,6,198.7551519,172.379419,-0.781831482,0.623489802,0,0,1,0,0,1,0,152.4357337,162.32227,6696026.015,2576.458206,1819.248688
161,1/7/2024 17:00,Cell98,31,1.30417808,71.16471071,4906,13,Cell59,Cell36,7,2,-116,-7.129690409,6.897630811,80.20692928,20.52309169,2024,1,1,7,17,6,214.3877851,244.7552584,-0.781831482,0.623489802,0,1,0,0,0,0,1,233.5245303,240.18964,30923297.53,5557.53128,3894.950327
162,1/7/2024 18:00,Cell41,54,0.114742147,58.6690385,4142,12,Cell2,Cell11,10,9,-85,-6.220878084,13.56133778,35.62666889,89.61565711,2024,1,1,7,18,6,225.1047188,128.4534528,-0.781831482,0.623489802,1,0,0,0,1,0,0,203.2781785,196.90404,4061165.969,1996.886702,1423.624173
163,1/7/2024 19:00,Cell50,129,0.706147623,34.88895371,1413,54,Cell47,Cell77,10,3,-90,-1.430412079,22.28713192,56.28804601,97.06873534,2024,1,1,7,19,6,215.4368577,172.1126748,-0.781831482,0.623489802,0,0,1,0,0,0,1,93.92090205,98.81486,3718855.09,1873.654032,1389.369926
164,1/7/2024 20:00,Cell87,91,2.200579538,38.48687674,2415,39,Cell96,Cell35,13,6,-98,-15.79407881,15.04406656,90.94165629,69.78606969,2024,1,1,7,20,6,179.5963108,122.9697216,-0.781831482,0.623489802,0,1,0,0,1,0,0,118.6678293,122.140884,11153511.06,3371.631783,2315.631791
165,1/7/2024 21:00,Cell71,168,1.410012847,74.73892101,4083,45,Cell20,Cell85,13,6,-105,-17.97990338,-5.803161417,46.33162666,77.81180057,2024,1,1,7,21,6,141.5442261,206.1586161,-0.781831482,0.623489802,0,1,0,0,1,0,0,224.7065613,232.66211,11141048.33,3342.705238,2333.060583
166,1/7/2024 22:00,Cell59,129,3.822582805,49.71417171,3388,32,Cell100,Cell37,18,8,-112,-18.82777136,22.3147836,77.7452534,74.94232641,2024,1,1,7,22,6,161.9697163,173.2255297,-0.781831482,0.623489802,0,0,1,0,1,0,0,167.0406079,164.26585,14134350.71,3738.581452,2646.470493
167,1/7/2024 23:00,Cell39,80,0.533450353,60.4589657,3203,16,Cell27,Cell12,10,3,-67,-10.13807693,-4.498420504,21.52314547,47.2924998,2024,1,1,7,23,6,162.2761384,175.3387782,-0.781831482,0.623489802,1,0,0,0,0,0,1,186.6528165,185.59552,1444207.376,1220.285003,828.4500431
